"ID号(10000-10100为精英副本占用）"	"分线(设为0表示不分线)"	"分线:地图人数上线"	"分线：可切线的最低人数(0为不限)"	"资源配置"	"标志0x01=允许离开重连0x02=跨服战斗地图0x04=抓龙副本0x08=允许骑乘0x10=动态分线"	"重连保存时间(秒)"	"地图逻辑2=通天塔3=魔王本4=竞技场5=试炼之地6=暗黑擂台7=开场动画地图8=大逃杀—古墓迷宫9=武神争霸10=军团战11=主城12=凛冬修炼场13=龙域守护14=战场15=龙骨矿井16=试炼之地19=挂机地图21=英雄挑战本22=襄阳守卫战pve23=秘境试炼24=跨服帮派战25=怪物挑战本26=生存挑战"	"地图逻辑脚本(脚本文件名)"	"是否为精英副本"	"精英副本分组0=不分组相同数字=相同组"	"摄像机查看角度"	"名字"	"Tip场景描述"	"副本入口调用图像填入图集名称，图片名称"	"副本入口调用模型填入"	"长"	"宽"	"九宫格大小"	"寻路配置"	"寻路配置(A*)"	"高度场数据"	"地图类型0=副本1=野外地图2=主城"	"地图子类型0=默认1=新手村2=PVP3=通天塔4=古墓迷宫5=精英副本6=军团战7=魔王本8=XXX9=新手副本10=创建角色11=武神争霸12=凛冬修练13=龙域守护14=战场15=龙骨矿井18=试炼之地19=挂机地图21世界BOSS24=挑战副本25=pve襄阳守卫战26=秘境试炼27=跨服帮战28=怪物挑战本29=挂机战场30=生存挑战"	"副本类型(计算通关评价时使用)0=普通副本1=困难副本2=噩梦副本3=暗黑擂台4=魔王本"	"记录地图点"	"离开副本时传送的点-1:不允许传出=0：传回上个记录点(recordMap必须=false)>0：传送到指定ID地图(含副本）"	"离开副本时进入指定地图的坐标x,y,z"	"离开副本时进入指定地图的朝向x,y,z"	"传送点x,y,z"	"传送点2x,y,z"	"入口点x,y,z"	"入口点方向x,y,z"	"摄像机方向maincamera参数，对应y，x，z"	"最大在线（副本最多能进入多少人)"	"最多创建数目(同时最多开启此副本的数目)"	"副本奖励规则(填写一个副本奖励)"	"是否战斗场景"	"副本选择函数"	"是否可召唤龙"	"是否有召唤龙的默认CD"	"角色死亡复活时是否重置召唤CD"	"可否装备、卸下龙、解除契约以及调换装备龙的位置"	"是否允许龙跟随"	"VisibleCull"	"开放等级0=无需求"	"开放需求关卡0=无需求"	"开放需求精英关卡0=无需求"	"打副本体力消耗(成功消耗，失败消耗)"	"副本组(填场景ID数组,副本通关会依次打通全部场景)"	"1星评分奖励掉落Id(DropCommonConfig.xml)"	"2星评分奖励掉落Id(DropCommonConfig.xml)"	"3星评分奖励掉落Id(DropCommonConfig.xml)"	"资源本掉落展示（只展示不掉落）"	"评分奖励银币"	"评分奖励经验"	"评分奖励术力"	"通关时间(S评价)(单位秒)超过此时间20%为A40%为B，60%为C类推"	"复活地图0=当前地图1=离开地图"	"复活点0=原地复活1=出生点复活2=指定坐标复活3=脚本指定坐标"	"指定复活坐标"	"复活点(买活用)0=原地复活1=出生点复活2=指定坐标复活3=脚本指定坐标"	"等待复活时间(ms)"	"可否买活(true可买活false不可买活)"	"买活花费金币"	"买活花费银币"	"买活花费道具(填道具id,数量)"	"从世界地图中进入副本的类型1=在世地图点击直接进2=在地区地图点击直接进3=在地区点击弹出副本选层界面"	"完美通关建议战力"	"自动战斗建议战力"	"通关需求描述"	"自动原地复活"	"预加载资源"	"后加载资源"	"后加载场景id"	"音乐ID，对应AudioConfig"	"默认巡逻路径"	"此场景可否开启自动战斗"	"场景背景音乐渐隐时间（单位秒）"	"后处理脚本控制"	"屏幕特效"	"utf8name(程序用,不填)"	"掉落物消失时间(单位:秒)"	"背景音乐单次播放次数区间"	"背景音乐间隔时间（秒）"	"场景默认显示玩家血条（给PVP场景用）"	"组队界面场景描述"	"Loading界面背景图片"	"自动战斗(-1=进入副本不自动；0=进入副本就开启；0=0S后不操作自动开启)"	"通关评价1、通关时间2、最高连杀3、战斗损耗4、死亡次数"	"首次通过奖励掉落Id(DropCommonConfig.xml)"	"扫荡奖励掉落(DropCommonConfig.xml)"	"副本类型（资源副本：1，vip副本：3，剧情副本：4）"	"是否限时"	"限时显示描述"	"开启星期的天数"	"每天开启开始时间"	"每天开启结束时间"	"VIP限制(VIP等级>=X可进入)"	"挑战次数限制"	"VIP购买次数类型（对应VipNewPrivilegeConfig中的ID）"	"购买花费元宝列表"	"常态购买次数"	"副本进入次数扣除类型【0：不扣除；1：进入副本扣除；2：通关扣除】"	"VIP增加的副本进入次数"	"地图UI图标（大图图集名，大图名，小图图集名，小图名）"	"副本UI示意图--单人挑战本的示意图是单独制作的需要UI策划配置"	"是否是危险场景0.多重功能的场景，侍从只在明确要发生战斗时才进行战斗准备1.以战斗为唯一目的的场景，侍从会时刻保持警惕性"	"试炼塔重置次数重置消耗格式：消耗1，消耗2，几个,代表可以重置几次"	"副本寻路辅助AutoAiPatrolConfig"	
"id"	"subline_num"	"subline_limit"	"subline_switch_floor"	"idRes"	"flags"	"reconnect_expire"	"logic_id"	"logic_script"	"is_elite"	"group"	"lookDegree"	"name"	"Tips"	"image"	"model"	"width"	"height"	"cell_size"	"path"	"path_astar"	"path_heightfield"	"type"	"type_sub"	"type_sub2"	"recordMap"	"leaveMap"	"leave_enter_point"	"leave_enter_direction"	"transmit_point"	"transmit_point2"	"enter_point"	"enter_direction"	"camera_direction"	"maxnum"	"open_max_dungeon_num"	"ruleId"	"combat_status"	"select_script_func"	"summonDragon"	"dragonDefaultCd"	"refreshSummonCd"	"dragonOper"	"dragonFollow"	"visibleCull"	"lv_open"	"map_need"	"map_need2"	"act_manual"	"dungeon_group"	"reward_chest1"	"reward_chest2"	"reward_chest3"	"show"	"reward_sliver"	"reward_exp"	"reward_magicpoint"	"clear_time"	"reliveMapType"	"relivePosType"	"relivePos"	"relivePosType2"	"reliveWait"	"reliveForce"	"relivePay"	"relivePaySliver"	"relivePayItem"	"map_open_type"	"perfect_fightpoints"	"auto_fightpoints"	"quest_need"	"in_situ_resurrection"	"preload"	"postload"	"postsceneid"	"audioIds"	"patrolId"	"canAutoai"	"fadeoutTime"	"showScriptID"	"screenEffect"	"utfname"	"dropDisappearTime"	"playMusicCount"	"musicGapTime"	"isshow_pl_blood"	"team_sceneinfo"	"loading_background"	"auto_fight"	"dungeon_appraosal"	"firstRewardChest"	"sweepRewardChest"	"copyType"	"isTimeLimit"	"limitOpenDescript"	"openDays"	"openStartTime"	"openEndTime"	"openVip"	"challengeLimitCount"	"VipbuyType"	"buyNeedMoneyList"	"common_buy_times"	"countType"	"givecount"	"mapname"	"IconBgs"	"danger_scene"	"reset_cost"	"way_finding"	
"int"	"int"	"int"	"int"	"int"	"int"	"int"	"int"	"string"	"bool"	"int"	"float"	"string"	"string"	"string[]"	"string"	"float"	"float"	"float"	"string"	"string"	"string"	"int"	"int[]"	"int"	"bool"	"int"	"float[]"	"float[]"	"float[]"	"float[]"	"float[]"	"float[]"	"float[]"	"int"	"int"	"int"	"int"	"string"	"bool"	"bool"	"bool"	"bool"	"bool"	"bool"	"int"	"int"	"int"	"int[2]"	"int[]"	"int"	"int"	"int"	"int[]"	"int"	"int"	"int"	"int"	"int"	"int"	"float[]"	"int"	"int"	"bool"	"int"	"int"	"int[2]"	"int"	"int"	"int"	"string"	"int"	"int[]"	"int[]"	"int"	"int[]"	"int"	"bool"	"int"	"string"	"int"	"string"	"int"	"int[2]"	"int[]"	"bool"	"string"	"string[]"	"int"	"int[]"	"int"	"int"	"int"	"bool"	"string"	"int[]"	"string"	"string"	"int"	"int"	"int"	"int[]"	"int"	"int"	"int[10]"	"string[]"	"string[]"	"int"	"int[]"	"int"	
"cs"	"cs"	"s"	"s"	"c"	"cs"	"s"	"cs"	"s"	"s"	"c"	"c"	"csl"	"c"	"c"	"c"	"s"	"s"	"s"	"s"	"s"	"s"	"cs"	"cs"	"cs"	"cs"	"cs"	"cs"	"cs"	"cs"	"cs"	"cs"	"cs"	"c"	"s"	"s"	"s"	"cs"	""	"sc"	"s"	"s"	"s"	"s"	"c"	"cs"	"cs"	"cs"	"cs"	"cs"	"cs"	"cs"	"cs"	"c"	"cs"	"cs"	"cs"	"cs"	"s"	"cs"	"s"	"cs"	"cs"	"cs"	"cs"	"cs"	"cs"	"c"	"cs"	"cs"	"cs"	"cs"	"c"	"c"	"c"	"c"	"c"	"cs"	"c"	"c"	"c"	"s"	"s"	"c"	"c"	"c"	"c"	"c"	"c"	"cs"	"cs"	"cs"	"cs"	"cs"	"cl"	"cs"	"cs"	"cs"	"cs"	"cs"	"cs"	"cs"	"cs"	"cs"	"cs"	"c"	"c"	"cs"	"cs"	"c"	
"100000"	"0"	""	""	"2008"	"0"	""	"6"	"./Lua/worldsrv/activities/pww_activity_anheiJJC.lua"	"0"	"0"	"45"	"八王之乱"	"八王之乱"	"0"	"0"	"256.000000"	"256.000000"	"30.000000"	"./data/fqh_dongshanshandong.bin"	"./data/heart.grid"	"./data/height_field/fqh_dongshanshandong.unity.hmd"	"0"	"5"	"3"	"0"	"0"	""	""	"105,28,183.5"	"0"	"65.8,39.4,61.9"	"0,0,1"	"0,17.6,18"	"1000"	"100"	"1"	"1"	""	"1"	"0"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0,0"	""	""	""	""	""	"0"	"0"	"0"	"180"	"0"	"1"	""	"0"	"0"	"1"	"20"	""	""	"3"	""	""	""	"0"	""	""	"4000"	"3002"	""	"1"	"0"	""	"-1"	""	"300"	"1,1"	"0"	"0"	""	"loading02"	"0"	"1"	""	""	"1"	"0"	""	""	""	""	""	""	""	""	""	"0"	""	""	""	"1"	""	""	
"1033"	"0"	""	""	"2198"	"0"	""	"0"	""	"0"	"0"	"45"	"角色进场"	"资源场景"	"0"	"0"	"512.000000"	"512.000000"	"36.000000"	"./data/jueseCJ.bin"	"./data/heart.grid"	"./data/height_field/jueseCJ.unity.hmd"	"0"	"10"	"-1"	"0"	"0"	""	""	"0"	"0"	"3,3,3"	"0,0,0"	"-64,-4.6,8"	"1000"	"20"	"1"	"1"	""	"1"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"0,0"	""	""	""	""	""	"1"	"1"	"1"	"999999"	"0"	"1"	""	"0"	"3000"	"0"	"0"	""	""	"3"	""	""	""	"1"	"100"	""	"1009"	"3001"	""	"1"	"0"	""	"-1"	""	"300"	"1,1"	"0"	"0"	""	"loading03"	"-1"	"1,2,3,4"	""	""	"1"	"0"	""	""	""	""	"0"	"3"	"0"	"10,20,30"	""	"0"	""	""	""	"0"	""	""	
"1034"	"0"	""	""	"2198"	"0"	""	"0"	""	"0"	"0"	"45"	"角色进场"	"资源场景"	"0"	"0"	"512.000000"	"512.000000"	"36.000000"	"./data/jueseCJ.bin"	"./data/heart.grid"	"./data/height_field/jueseCJ.unity.hmd"	"0"	"10"	"-1"	"0"	"0"	""	""	"0"	"0"	"3,3,3"	"0,0,0"	"-64,-4.6,8"	"1000"	"20"	"1"	"1"	""	"1"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"0,0"	""	""	""	""	""	"1"	"1"	"1"	"999999"	"0"	"1"	""	"0"	"3000"	"0"	"0"	""	""	"3"	""	""	""	"1"	"100"	""	"1009"	"3001"	""	"1"	"0"	""	"-1"	""	"300"	"1,1"	"0"	"0"	""	"loading03"	"-1"	"1,2,3,4"	""	""	"1"	"0"	""	""	""	""	"0"	"3"	"0"	"10,20,30"	""	"0"	""	""	""	"0"	""	""	
"99999"	"0"	""	""	"2198"	"0"	""	"0"	""	"0"	"0"	"45"	"GM维护地图"	"GM维护地图"	"0"	"0"	"512.000000"	"512.000000"	"25.000000"	"./data/jueseCJ.bin"	"./data/heart.grid"	"./data/height_field/jueseCJ.unity.hmd"	"1"	"0"	""	"0"	"0"	""	""	"0"	"0"	"345,69.6,99.8"	"0.3,0.0,-1.0"	"-64,-4.6,8"	"1000"	"20"	"7"	"1"	""	"1"	"1"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"0,0"	""	""	""	""	""	"1"	"1"	"1"	"999999"	"0"	"1"	""	"0"	"5000"	"1"	"5"	""	""	"3"	""	""	""	"1"	""	""	""	"3001"	""	"1"	"0"	""	"-1"	""	"300"	"1,1"	"0"	"0"	""	"loading03"	"-1"	"1,2,3,4"	""	""	"1"	"0"	""	""	""	""	"0"	"3"	"0"	"10,20,30"	""	"0"	""	""	""	"0"	""	""	
"1001"	"5"	"200"	"1"	"1001"	"8"	""	"0"	"./Lua/worldsrv/openscene/pw_scene1001.lua"	"0"	"0"	"45"	"公主府"	"公主府"	"0"	"0"	"512.000000"	"512.000000"	"30.000000"	"./data/fqh_xinshoucun.bin"	"./data/heart.grid"	"./data/height_field/fqh_xinshoucun.unity.hmd"	"1"	"1"	"-1"	"1"	"-1"	""	""	"105,28,183.5"	"0"	"106,51.7,64.3"	"-0.2,0.0,-1.0"	"-415.6,20.4,13"	"1000"	"20"	"7"	"1"	""	"1"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"0,0"	""	""	""	""	""	"0"	"0"	"0"	"999999"	"0"	"1"	""	"0"	"30000"	"1"	"20"	""	""	"3"	""	""	""	"1"	""	""	"1002"	"3002"	""	"1"	"5"	""	"-1"	""	"120"	"1,1"	"0"	"0"	""	"loading04"	"-1"	"1,2,3,4"	""	""	"1"	"0"	""	""	""	""	"0"	"0"	"0"	"10,20,30"	""	"0"	""	""	""	"0"	""	""	
"1002"	"0"	""	""	"1002"	"8"	""	"0"	"./Lua/worldsrv/openscene/pw_scene1002.lua"	"0"	"0"	"45"	"建康"	"建康"	"0"	"0"	"512.000000"	"512.000000"	"30.000000"	"./data/fqh_jiankang.bin"	"./data/heart.grid"	"./data/height_field/fqh_jiankang.unity.hmd"	"2"	"1"	"-1"	"1"	"-1"	""	""	"105,28,183.5"	"0"	"272.6,40.5,349.6"	"-0.2,0.0,-1.0"	"-140,10.2,13"	"1000"	"20"	"7"	"1"	""	"1"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"0,0"	""	""	""	""	""	"0"	"0"	"0"	"999999"	"0"	"1"	""	"0"	"30000"	"1"	"20"	""	""	"3"	""	""	""	"1"	""	""	"1003"	"3003"	""	"1"	"5"	""	"-1"	""	"120"	"1,1"	"0"	"0"	""	"loading04"	"-1"	"1,2,3,4"	""	""	"1"	"0"	""	""	""	""	"0"	"0"	"0"	"10,20,30"	""	"0"	""	""	""	"0"	""	""	
"1003"	"0"	""	""	"1003"	"8"	""	"0"	"./Lua/worldsrv/openscene/pw_scene1003.lua"	"0"	"0"	"45"	"会稽"	"会稽"	"0"	"0"	"512.000000"	"512.000000"	"30.000000"	"./data/fqh_kuaijiyewai.bin"	"./data/heart.grid"	"./data/height_field/fqh_kuaijiyewai.unity.hmd"	"1"	"1"	"-1"	"1"	"-1"	""	""	"105,28,183.5"	"0"	"429.2,40,273.2"	"-0.2,0.0,-1.0"	"-92.9,14.8,13"	"1000"	"20"	"7"	"1"	""	"1"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"0,0"	""	""	""	""	""	"0"	"0"	"0"	"999999"	"0"	"1"	""	"0"	"30000"	"1"	"20"	""	""	"3"	""	""	""	"1"	""	""	""	"3004"	""	"1"	"5"	""	"-1"	""	"120"	"1,1"	"0"	"0"	""	"loading04"	"-1"	"1,2,3,4"	""	""	"1"	"0"	""	""	""	""	"0"	"0"	"0"	"10,20,30"	""	"0"	""	""	""	"0"	""	""	
